categoria,subcategoria,nombre,marca,tipo,formato,precio,precio_normal,precio_oferta,precio_referencia,promocion,supermercado,url,imagen_url,producto_base
Bebidas,Jugos,Jugo en Polvo Sprim Papaya 25 g,Sin marca,polvo,25 g,320,320,,$12.800 / kg,,Jumbo,https://www.jumbo.cl/refresco-en-polvo-sprim-sabor-papaya-25-g-1839778/p,https://jumbocl.vteximg.com.br/arquivos/ids/471080/Refresco-En-Polvo-Sprim-Sabor-Papaya-25-g.jpg?v=638870007498530000,
Bebidas,Jugos,Jugo en Polvo Livean Limonada Jengibre 7 g,Sin marca,polvo,7 g,239,239,,,,Jumbo,https://www.jumbo.cl/jugo-en-polvo-livean-limonada-jengibre-7-g-1391058/p,https://jumbocl.vteximg.com.br/arquivos/ids/465168/Jugo-En-Polvo-Livean-Limonada-Jengibre-7-g.jpg?v=638869972936700000,
Bebidas,Jugos,Jugo en Polvo Livean Aqua Naranja Frambuesa 7 g,Sin marca,polvo,7 g,270,270,,,,Jumbo,https://www.jumbo.cl/jugo-en-polvo-livean-aqua-naranja-frambuesa-7-g-1662981/p,https://jumbocl.vteximg.com.br/arquivos/ids/463804/Jugo-En-Polvo-Livean-Aqua-Naranja-Frambuesa-7-g.jpg?v=638869964895530000,
Bebidas,Jugos,Jugo Smoothie Vivo Berries 330 ml,Sin marca,general,330 mL,1100,1100,,$3.333 / lt,,Jumbo,https://www.jumbo.cl/jugo-smoothie-vivo-berries-330-ml-1757511/p,https://jumbocl.vteximg.com.br/arquivos/ids/468869/Jugo-smoothie-berries-330-ml.jpg?v=638869992775870000,
Bebidas,Jugos,Jugo en Polvo Livean Aqua Pepino Menta,Sin marca,polvo,,239,239,,,,Jumbo,https://www.jumbo.cl/jugo-en-polvo-livean-aqua-pepino-menta-1662982/p,https://jumbocl.vteximg.com.br/arquivos/ids/463232/Jugo-En-Polvo-Livean-Aqua-Pepino-Menta.jpg?v=638869961510530000,
Bebidas,Jugos,Jugo Smoothie Vivo Naranja Piña y Manzana 330 ml,Sin marca,general,330 mL,1100,1100,,$3.333 / lt,,Jumbo,https://www.jumbo.cl/jugo-smoothie-vivo-naranja-pina-y-manzana-330-ml-1757512/p,https://jumbocl.vteximg.com.br/arquivos/ids/468878/Jugo-smoothie-naranja-pi%C3%B1a-y-manzana-330-ml.jpg?v=638869992807700000,
Bebidas,Jugos,Jugo Smoothie Vivo Kiwi Manzana 330 ml,Sin marca,general,330 mL,1090,1090,,$3.303 / lt,,Jumbo,https://www.jumbo.cl/jugo-smoothie-vivo-kiwi-manzana-330-ml-1757510/p,https://jumbocl.vteximg.com.br/arquivos/ids/496552/Jugo-smoothie-kiwi-manzana-330-ml.jpg?v=638912099788800000,
Bebidas,Jugos,Néctar Watt's Manzana 0% Azúcar Añadida 1.5 L,Sin marca,general,1.5 L,1550,1550,,$1.033 / lt,,Jumbo,https://www.jumbo.cl/nectar-watt-s-manzana-0-azucar-anadida-1-5-l-1660619/p,https://jumbocl.vteximg.com.br/arquivos/ids/465612/Nectar-Watt-s-Manzana--0--Azucar-A%C3%B1adida-15-L.jpg?v=638869975668070000,
Bebidas,Jugos,Néctar Watt's Pera 200 cc,Sin marca,general,200 cc,360,360,,$1.800 / lt,,Jumbo,https://www.jumbo.cl/nectar-watt-s-pera-200-cc-498366003/p,https://jumbocl.vteximg.com.br/arquivos/ids/463400/Nectar-Watt-s-pera-200-cc.jpg?v=638869962625000000,
Bebidas,Jugos,Néctar Watt's Damasco 200 cc,Sin marca,general,200 cc,390,390,,$1.950 / lt,,Jumbo,https://www.jumbo.cl/nectar-watt-s-damasco-200-cc-498366001/p,https://jumbocl.vteximg.com.br/arquivos/ids/465743/Nectar-Watt-s-damasco-200-cc.jpg?v=638869976489670000,
Bebidas,Jugos,Néctar Watts Tuttifrutilla 200 ml,Watts,general,200 mL,390,390,,$1.950 / lt,,Jumbo,https://www.jumbo.cl/nectar-watts-tuttifrutilla-200ml-2044493/p,https://jumbocl.vteximg.com.br/arquivos/ids/489152/Nectar-Watts-Tuttifrutilla-200-ml.jpg?v=638899474499100000,
Bebidas,Jugos,Jugo Guallarauco Naranja 1 L,Sin marca,general,1 L,2950,2950,,$2.950 / lt,,Jumbo,https://www.jumbo.cl/jugo-refr-guallarauco-naranja-tetra-1l-1770573/p,https://jumbocl.vteximg.com.br/arquivos/ids/501022/Jugo-naranja-Guallarauco-1-L.jpg?v=638920016379030000,
Bebidas,Jugos,Jugo Naranja Tetrapack 1 L,Sin marca,general,1 L,4590,4590,,$4.590 / lt,,Jumbo,https://www.jumbo.cl/jugo-nar-1-lt-2055077/p,https://jumbocl.vteximg.com.br/arquivos/ids/543844/Jugo-Jugo100-Naranja-Tetrack-1-L.jpg?v=638992565292800000,
Bebidas,Aguas,Pack 24 un. Agua Mineral Cuisine & Co sin Gas 330 ml,Cuisine & Co,general,330 mL,6990,6990,,$882 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-cuisine-y-co-330-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/586157/2041486-PAK-04_714648.jpg?v=639078114959700000,
Bebidas,Aguas,Agua Mineral Vital Gasificada 2.5 L,Sin marca,general,2.5 L,1390,1390,,$556 / lt,,Jumbo,https://www.jumbo.cl/agua-vital-con-gas-pt-2-5-lt-1915536/p,https://jumbocl.vteximg.com.br/arquivos/ids/641631/Agua-Mineral-Vital-Gasificada-25-L.jpg?v=639144761519000000,
Bebidas,Aguas,Agua Mineral Vital Sin Gas 2.5 L,Sin marca,general,2.5 L,1390,1390,,$556 / lt,,Jumbo,https://www.jumbo.cl/agua-vital-sin-gas-pt-2-5-lt-1915537/p,https://jumbocl.vteximg.com.br/arquivos/ids/641633/Agua-Mineral-Vital-Sin-Gas-25-L.jpg?v=639144761531970000,
Bebidas,Aguas,Agua Mineral Cachantun Gasificada 1.6 L,Sin marca,general,1.6 L,1150,1150,,$718 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-cachantun-16-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297815/Agua-Mineral-Cachantun-Gasificada-16-L.jpg?v=638775743709100000,
Bebidas,Aguas,Agua Mineral Cachantun Light Gas 1.6 L,Sin marca,light,1.6 L,1150,1150,,$718 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-light-gas-cachantun-16-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297817/Agua-Mineral-Cachantun-Light-Gas-16-L.jpg?v=638775743737870000,
Bebidas,Aguas,Agua Mineral Cachantun Strong con Gas 1.6 L,Sin marca,general,1.6 L,1150,1150,,$718 / lt,,Jumbo,https://www.jumbo.cl/agua-min-cachantun-strong-gas-1-6cc-2021773/p,https://jumbocl.vteximg.com.br/arquivos/ids/345154/AGUA-MINCACHANTUN-STRONG-GAS-16CC.jpg?v=638776444509370000,
Bebidas,Aguas,Agua Mineral Cachantun Sin Gas 1.6 L,Sin marca,general,1.6 L,1150,1150,,$718 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-cachantun-16-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297844/Agua-Mineral-Cachantun-Sin-Gas-16-L.jpg?v=638775744104500000,
Bebidas,Aguas,Agua Benedictino Sin Gas Bidón 6.5 L,Sin marca,general,6.5 L,2390,2390,,$367 / lt,,Jumbo,https://www.jumbo.cl/agua-purificada-sin-gas-benedictino-6-5-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/361976/Agua-sin-gas-bidon-65-L.jpg?v=638776740365200000,
Bebidas,Aguas,Agua Manantial con Gas 3 L,Sin marca,general,3 L,1390,1390,,$463 / lt,,Jumbo,https://www.jumbo.cl/agua-manantial-con-gas-3-lt-1978042/p,https://jumbocl.vteximg.com.br/arquivos/ids/321232/Agua-Manantial-Con-Gas-3-L.jpg?v=638776422831700000,
Bebidas,Aguas,Agua Mineral Cachantun Strong con Gas 600 cc,Sin marca,general,600 cc,930,930,,$1.550 / lt,,Jumbo,https://www.jumbo.cl/agua-min-cachantun-strong-gas-600cc-2021772/p,https://jumbocl.vteximg.com.br/arquivos/ids/345608/AGUA-MINCACHANTUN-STRONG-GAS-600CC.jpg?v=638776444841600000,
Bebidas,Aguas,Agua Mineral Vital Gasificada 1.6 L,Sin marca,general,1.6 L,1090,1090,,$681 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-vital-16-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/547530/Agua-Mineral-Vital-Gasificada-16-L.jpg?v=639002306740130000,
Bebidas,Aguas,Agua Benedictino Gasificada 3 L,Sin marca,general,3 L,1450,1450,,$483 / lt,,Jumbo,https://www.jumbo.cl/agua-benedictino-pet-3-0-l-1603581/p,https://jumbocl.vteximg.com.br/arquivos/ids/372062/Agua-mineral-3-L.jpg?v=638776789769130000,
Bebidas,Aguas,Agua Mineral Cachantun Gasificada 600 ml,Sin marca,general,600 mL,930,930,,$1.550 / lt,,Jumbo,https://www.jumbo.cl/agua-cachantun-c-gas-pet-600cc-1955867/p,https://jumbocl.vteximg.com.br/arquivos/ids/318349/Agua-Mineral-Cachantun-Gasificada-600-ml.jpg?v=638776414119430000,
Bebidas,Aguas,Agua Mineral Cachantun Sin Gas 6 L,Sin marca,general,6 L,2250,2250,,$375 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-cachantun-6-l-bidon-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297846/Agua-Mineral-Cachantun-Sin-Gas-6-L.jpg?v=638775744132100000,
Bebidas,Aguas,Agua Manantial Sin Gas 3 L,Sin marca,general,3 L,1390,1390,,$463 / lt,,Jumbo,https://www.jumbo.cl/agua-manantial-sin-gas-3-lt-1976413/p,https://jumbocl.vteximg.com.br/arquivos/ids/321351/Agua-Manantial-sin-Gas-3-L.jpg?v=638776423048470000,
Bebidas,Aguas,Agua Mineral Evian Sin Gas 750 ml,Sin marca,general,750 mL,2890,2890,,$3.853 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-evian-750-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297818/Principal-3725.jpg?v=638775743752300000,
Bebidas,Aguas,Agua Mineral Evian Gasificada Sparkling 750,Sin marca,general,,3390,3390,,$4.520 / lt,,Jumbo,https://www.jumbo.cl/agua-evian-sparkling-750cc-1998179/p,https://jumbocl.vteximg.com.br/arquivos/ids/328531/AGUA-EVIAN-SPARKLING-750CC.jpg?v=638776431014900000,
Bebidas,Aguas,Caja 12 un. Agua Purificada Cuisine & Co con Gas 500 ml,Cuisine & Co,general,500 mL,5990,5990,,$998 / lt,,Jumbo,https://www.jumbo.cl/agua-cg-c-y-co500ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/617156/AGUA-CG-C-CO500ML.jpg?v=639111821332570000,
Bebidas,Aguas,Agua Mineral Vital Sin Gas 600 ml,Sin marca,general,600 mL,890,890,,$1.483 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-vital-600-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/547536/Agua-Mineral-Vital-Sin-Gas-600-ml.jpg?v=639002306816470000,
Bebidas,Aguas,Pack 6 un. Agua Mineral Vital Gasificada 1.6 L,Sin marca,general,1.6 L,5990,5990,,$623 / lt,,Jumbo,https://www.jumbo.cl/caja-6-un-agua-mineral-vital-gasificada-1-6-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/625367/Pack-6-un-Agua-Mineral-Vital-Gasificada-16-L.jpg?v=639123194332300000,
Bebidas,Aguas,Agua Mineral Evian Sin Gas 330 cc,Sin marca,general,330 cc,1590,1590,,$4.818 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-evian-330-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297819/Principal-3726.jpg?v=638775743773430000,
Bebidas,Aguas,Agua Mineral Vital Sin Gas 1.6 L,Sin marca,general,1.6 L,1090,1090,,$681 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-vital-16-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/547532/Agua-Mineral-Vital-Sin-Gas-16-L.jpg?v=639002306768000000,
Bebidas,Aguas,Agua Evian 1.5 L,Sin marca,general,1.5 L,3490,3490,,$2.326 / lt,,Jumbo,https://www.jumbo.cl/agua-evian-1-5-l-1897713/p,https://jumbocl.vteximg.com.br/arquivos/ids/377025/AGUA-EVIAN-15-L.jpg?v=638776810072230000,
Bebidas,Aguas,Agua Mineral Cuisine & Co Sin Gas 330 ml,Cuisine & Co,general,330 mL,340,340,,$1.030 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-s-gas-2041486/p,https://jumbocl.vteximg.com.br/arquivos/ids/573258/Agua-Mineral-Cuisine---Co-Sin-Gas-330-ml.jpg?v=639059179522400000,
Bebidas,Aguas,Agua Cachantun Sin Gas 600 ml,Sin marca,general,600 mL,930,930,,$1.550 / lt,,Jumbo,https://www.jumbo.cl/agua-cachantun-s-gas-pet-600cc-1955869/p,https://jumbocl.vteximg.com.br/arquivos/ids/318420/Agua-Cachantun-Sin-Gas-600-ml.jpg?v=638776414357200000,
Bebidas,Aguas,Agua Benedictino Sin Gas 3 L,Sin marca,general,3 L,1450,1450,,$483 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-benedictino-3-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/352628/Agua-Mineral-Benedictino-Sin-Gas-3-L.jpg?v=638776693697800000,
Bebidas,Aguas,Agua Mineral Vital Gasificada 600 ml,Sin marca,general,600 mL,890,890,,$1.483 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-vital-600-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/547534/Agua-Mineral-Vital-Gasificada-600-ml.jpg?v=639002306794830000,
Bebidas,Aguas,Agua Manantial con Gas 600 ml,Sin marca,general,600 mL,890,890,,$1.483 / lt,,Jumbo,https://www.jumbo.cl/agua-manantial-con-gas-600cc-1976414/p,https://jumbocl.vteximg.com.br/arquivos/ids/321438/Agua-Manantial-Con-Gas-600-ml.jpg?v=638776423266530000,
Bebidas,Aguas,Agua Rizola Gasificada 1.5 L,Sin marca,general,1.5 L,890,890,,$593 / lt,,Jumbo,https://www.jumbo.cl/agua-rizola-con-gas-1500-cc-1866536/p,https://jumbocl.vteximg.com.br/arquivos/ids/372914/Agua-rizola-con-gas-1500-cc.jpg?v=638776793262500000,
Bebidas,Aguas,Agua Mineral Vital Sin Gas 990 ml,Sin marca,general,990 mL,1250,1250,,$1.262 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-vital-botella-990-ml-sin-gas/p,https://jumbocl.vteximg.com.br/arquivos/ids/547499/Agua-Mineral-Vital-Sin-Gas-990-ml.jpg?v=639002306508800000,
Bebidas,Aguas,Agua Manantial Sin Gas 600 ml,Sin marca,general,600 mL,890,890,,$1.483 / lt,,Jumbo,https://www.jumbo.cl/agua-manantial-sin-gas-600cc-1978044/p,https://jumbocl.vteximg.com.br/arquivos/ids/321249/Agua-Manantial-sin-Gas-600-ml.jpg?v=638776422862130000,
Bebidas,Aguas,Agua Mineral Evian Sin Gas 1 L,Sin marca,general,1 L,2990,2990,,$2.990 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-evian-1-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297560/Principal-3453.jpg?v=638775740696900000,
Bebidas,Aguas,Agua Cachantun Light Gas 600 ml,Sin marca,light,600 mL,930,930,,$1.550 / lt,,Jumbo,https://www.jumbo.cl/agua-cachantun-l-gas-pet-600cc-1955868/p,https://jumbocl.vteximg.com.br/arquivos/ids/318460/Agua-Cachantun-Light-Gas-600-ml.jpg?v=638776414467600000,
Bebidas,Aguas,Agua Mineral San Pellegrino Gasificada 750 ml,Sin marca,general,750 mL,2190,2190,,$2.920 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-san-pellegrino-750-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/352653/Principal-15334.jpg?v=638776693814300000,
Bebidas,Aguas,Agua Mineral Puyehue Sin Gas 1.5 L,Sin marca,general,1.5 L,1190,1190,,$793 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-puyehue-15-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297853/Agua-Mineral-sin-Gas-Puyehue-15-L.jpg?v=638775744241100000,
Bebidas,Aguas,Agua Mineral Jahuel Gasificada 1.6 L,Sin marca,general,1.6 L,950,950,,$593 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-jahuel-botella-16-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/297821/Principal-3728.jpg?v=638775743807300000,
Bebidas,Aguas,Agua Mineral Puyehue Gasificada Vidrio 330 cc,Sin marca,general,330 cc,1290,1290,,$3.909 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-puyehue-330-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/355673/Agua-mineral-con-gas-Puyehue-vidrio-330-cc.jpg?v=638776708366970000,
Bebidas,Aguas,Agua Mineral Evian Sin Gas 500 cc,Sin marca,general,500 cc,2250,2250,,$4.500 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-evian-500-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297820/Principal-3727.jpg?v=638775743786670000,
Bebidas,Aguas,Agua Mineral Perrier Gasificada 330 ml,Sin marca,general,330 mL,1650,1650,,$5.000 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-perrier-botella-desechable-330-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/600276/Agua-Mineral-Perrier-Gasificada-330-ml.jpg?v=639095283269730000,
Bebidas,Aguas,Agua Mineral San Pellegrino Sin Gas 500 ml,Sin marca,general,500 mL,1550,1550,,$3.100 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-san-pellegrino-500-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/297869/Principal-3808.jpg?v=638775744445370000,
Bebidas,Aguas,Agua Mineral Jahuel Sin Gas de 330 cc,Sin marca,general,330 cc,790,790,,$2.393 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-jahuel-botella-de-330-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/297848/Agua-Mineral-Jahuel-Sin-Gas-de-330-cc.jpg?v=638775744165800000,
Bebidas,Aguas,Caja 12 un. Agua Mineral Vital Gasificada 600 ml,Sin marca,general,600 mL,9690,9690,,$1.345 / lt,,Jumbo,https://www.jumbo.cl/caja-12-un-agua-mineral-vital-gasificada-600-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/625424/Caja-12-un-Agua-Mineral-Vital-Gasificada-600-ml.jpg?v=639123194599000000,
Bebidas,Aguas,Agua Sin Gas Cachantún 2.5 L,Sin marca,general,2.5 L,1590,1590,,$636 / lt,,Jumbo,https://www.jumbo.cl/agua-sin-gas-cachantun-2-5-lt-1986802/p,https://jumbocl.vteximg.com.br/arquivos/ids/322323/Agua-Sin-Gas-Cachantun-25-L.jpg?v=638776425901800000,
Bebidas,Aguas,Caja 12 un. Agua Mineral Vital Sin Gas 600 ml,Sin marca,general,600 mL,9690,9690,,$1.345 / lt,,Jumbo,https://www.jumbo.cl/caja-12-un-agua-mineral-vital-sin-gas-600-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/625425/Caja-12-un-Agua-Mineral-Vital-Sin-Gas-600-ml.jpg?v=639123194604930000,
Bebidas,Aguas,Pack 6 un. Agua Mineral Vital Sin Gas 1.6 L,Sin marca,general,1.6 L,5990,5990,,$623 / lt,,Jumbo,https://www.jumbo.cl/caja-6-un-agua-mineral-vital-sin-gas-1-6-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/625368/Pack-6-un-Agua-Mineral-Vital-Sin-Gas-16-L.jpg?v=639123194339370000,
Bebidas,Aguas,Agua Mineral Puyehue Gasificada 500 ml,Sin marca,general,500 mL,1050,1050,,$2.100 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-puyehue-500-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297830/Agua-Mineral-Puyehue-Gasificada-500-ml.jpg?v=638775743929700000,
Bebidas,Aguas,Agua Mineral Porvenir Gasificada 1.5 L,Sin marca,general,1.5 L,1490,1490,,$993 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-porvenir-15-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297826/Agua-mineral-con-gas-Porvenir-15-L.jpg?v=638775743883900000,
Bebidas,Aguas,Agua Manantial con Gas 1.5 L,Sin marca,general,1.5 L,1030,1030,,$686 / lt,,Jumbo,https://www.jumbo.cl/agua-manantial-con-gas-1-5-lt-1978041/p,https://jumbocl.vteximg.com.br/arquivos/ids/321227/Agua-Manantial-Con-Gas-15-L.jpg?v=638776422804930000,
Bebidas,Aguas,Agua con Gas Cachantún 2.5 L,Sin marca,general,2.5 L,1590,1590,,$636 / lt,,Jumbo,https://www.jumbo.cl/agua-con-gas-cachantun-2-5-lt-1986801/p,https://jumbocl.vteximg.com.br/arquivos/ids/322351/Agua-Con-Gas-Cachantun-25-L.jpg?v=638776425964400000,
Bebidas,Aguas,Pack 6 un. Agua Purificada Benedictino con Gas 500 cc,Sin marca,general,500 cc,4990,4990,,$1.663 / lt,,Jumbo,https://www.jumbo.cl/agua-cg-500cc-benex6/p,https://jumbocl.vteximg.com.br/arquivos/ids/479792/Pack-6-un-Agua-Purificada-Benedictino-Con-Gas-500-cc.jpg?v=638881345853800000,
Bebidas,Aguas,Agua Mineral Jahuel Gasificada 330 cc,Sin marca,general,330 cc,790,790,,$2.393 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-jahuel-330-cc-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297822/Agua-Mineral-Jahuel-Gasificada-330-cc.jpg?v=638775743821270000,
Bebidas,Aguas,Agua Mineral Puyehue Gasificada 1.5 L,Sin marca,general,1.5 L,1190,1190,,$793 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-puyehue-15-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297828/Agua-Mineral-con-Gas-Puyehue-15-L.jpg?v=638775743908430000,
Bebidas,Aguas,Agua Rizola Sin Gas 500 cc,Sin marca,general,500 cc,790,790,,$1.580 / lt,,Jumbo,https://www.jumbo.cl/agua-rizola-sin-gas-500-cc-1866539/p,https://jumbocl.vteximg.com.br/arquivos/ids/372936/Agua-rizola-sin-gas-500-cc.jpg?v=638776793336330000,
Bebidas,Aguas,Pack 6 un. Agua Purificada Benedictino Sin Gas 500 cc,Sin marca,general,500 cc,4990,4990,,$1.663 / lt,,Jumbo,https://www.jumbo.cl/agua-sg-500cc-benex6/p,https://jumbocl.vteximg.com.br/arquivos/ids/479791/Pack-6-un-Agua-Purificada-Benedictino-Sin-Gas-500-cc.jpg?v=638881345844570000,
Bebidas,Aguas,Agua Mineral Puyehue Sin Gas 330 cc,Sin marca,general,330 cc,1290,1290,,$3.909 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-puyehue-330-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/355674/Agua-mineral-sin-gas-Puyehue-330-cc.jpg?v=638776708372170000,
Bebidas,Aguas,Agua Mineral Jahuel Sin Gas 1.6 L,Sin marca,general,1.6 L,950,950,,$593 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-jahuel-botella-16-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/297847/Principal-3757.jpg?v=638775744152670000,
Bebidas,Aguas,Agua Mineral Puyehue Light Gasificada 1.5 L,Sin marca,light,1.5 L,1190,1190,,$793 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-light-gas-puyehue-15-l-botella-desechable/p,https://jumbocl.vteximg.com.br/arquivos/ids/297831/Agua-Mineral-Light-con-Gas-Puyehue-15-L.jpg?v=638775743943600000,
Bebidas,Aguas,Agua Mineral Solán de Cabras Sin Gas 1.5 L,Sin marca,general,1.5 L,2190,2190,,$1.460 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-solan-de-cabras-1-5-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/356856/Principal-34969.jpg?v=638776714668200000,
Bebidas,Aguas,Agua Mineral Voss Gasificada Sparkling 800 ml,Sin marca,general,800 mL,3890,3890,,$4.862 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-con-gas-voss-sparkling-800-ml/p,https://jumbocl.vteximg.com.br/arquivos/ids/352605/Agua-mineral-con-gas-Voss-Sparkling-800-ml.jpg?v=638776693590500000,
Bebidas,Aguas,Agua Mineral Cachantun Sin Gas 1 L,Sin marca,general,1 L,1390,1390,,$1.390 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-cachantun-1-l-botella-individual/p,https://jumbocl.vteximg.com.br/arquivos/ids/297843/Agua-Mineral-Cachantun-Sin-Gas-1-L.jpg?v=638775744093600000,
Bebidas,Aguas,Caja 12 un. Agua Mineral Puyehue Sin Gas 500 cc,Sin marca,general,500 cc,11390,11390,,$1.898 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-puyeh/p,https://jumbocl.vteximg.com.br/arquivos/ids/617255/AGUA-MINERAL-PUYEH.jpg?v=639111822304600000,
Bebidas,Aguas,Agua Mineral Solán de Cabras Sin Gas 500 cc,Sin marca,general,500 cc,1290,1290,,$2.580 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-solan-de-cabras-500-cc-sin-gas/p,https://jumbocl.vteximg.com.br/arquivos/ids/297856/Principal-3771.jpg?v=638775744288830000,
Bebidas,Aguas,Agua Mineral Sin Gas 1 L,Sin marca,general,1 L,1890,1890,,$1.890 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-sin-gas-panna-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/355472/Agua-mineral-sin-gas-1-L.jpg?v=638776707027070000,
Bebidas,Aguas,Agua Mineral San Pellegrino Gasificada 1 L,Sin marca,general,1 L,2290,2290,,$2.290 / lt,,Jumbo,https://www.jumbo.cl/agua-mineral-san-pellegrino-gasificada-1-l/p,https://jumbocl.vteximg.com.br/arquivos/ids/472380/Agua-mineral-con-gas-San-pellegrino-1-L.jpg?v=638871061630970000,
Bebidas,Aguas,Agua Gasificada 500 cc,Sin marca,general,500 cc,790,790,,$1.580 / lt,,Jumbo,https://www.jumbo.cl/agua-rizola-c-gas-500-cc-1876062/p,https://jumbocl.vteximg.com.br/arquivos/ids/314172/Agua-Gasificada-500-cc.jpg?v=638776401366100000,
Bebidas,Aguas,Caja 12 un. Agua Mineral Cachantun con Gas 600 cc,Sin marca,general,600 cc,9390,9390,,$1.304 / lt,,Jumbo,https://www.jumbo.cl/pack-12-un-agua-mineral-cachantun-con-gas-600-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/617235/Pack-12-un-Agua-Mineral-Cachantun-Con-Gas-600-cc.jpg?v=639111822102830000,
Bebidas,Aguas,Caja 12 un. Agua Mineral Cachantun Sin Gas 600 cc,Sin marca,general,600 cc,9390,9390,,$1.304 / lt,,Jumbo,https://www.jumbo.cl/pack-12-un-agua-mineral-cachantun-sin-gas-600-cc/p,https://jumbocl.vteximg.com.br/arquivos/ids/617207/Pack-12-un-Agua-Mineral-Cachantun-Sin-Gas-600-cc.jpg?v=639111821870900000,
