timestamp,source,nombre,categoria,subcategoria,reason,suggested_category,suggested_subcategory,confidence
2026-06-01T22:39:45,scraper_lider,Jugo En Polvo Libre De Azúcar Pera De Agua 7g Sobre 1 Un Livean,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:45,scraper_lider,Jugo En Polvo Libre De Azúcar Sabor Papaya 7g Sobre 1 Un Livean,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,"Néctar Durazno Botella 1,75 L Del Valle",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Néctar Sabor Piña Caja 200 ml Soprole,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Néctar Sabor Naranja Caja 200 ml Soprole,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Néctar Sabor Durazno Caja 200 ml Soprole,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Néctar Sabor Manzana Caja 200 ml Soprole,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Botella Sabor Original 591 ml Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Naranja Sin Azúcar Botella 591 ml Fanta,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Piña Zero Botella 1,5 L Kem",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Agua Saborizada Manzana Sin Gas Botella 1,6 L Mas",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:45,scraper_lider,"Agua Saborizada Granada Sin Gas Botella 1,6 L Mas",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Zero Botella 1,5 L Pepsi",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Original Limón Botella 1,5 L Seven Up",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Limón Botella 1,5 L Limón Soda",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Agua Mineral Sin Gas Botella 1,6 L Cachantun",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:45,scraper_lider,"Néctar Tetra Pack Naranja 1,75 L Del Valle",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Jugo Naranjada Original Botella 2 L Love Orange,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Energética Zero Azúcar Lata 250 ml Red Bull,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Energetica Mango Lata 473 ml Score,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Hidratante Electrolit Sabor Blue Raspberry,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Limón Zero Botella 1,5 L Limón Soda",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Ginger Ale Original Botella 1,5 L Canada Dry",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Isotónica Rojo Botella 850 cc Powerade,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Isotónica Naranja Botella 850 ml Powerade,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Energética Original Lata 250 ml Red Bull,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:45,scraper_lider,Kombucha Fruta Prensada En Frío Manzana Y Jengibre 475 ml Dr Kombu,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Energética Gorilla Zero Azúcar Lata 473 ml Score,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Hidratante Frutilla Botella 625 ml Electrolit,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,"Bebida Ginger Ale Zero Botella 1,5 L Canada Dry",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Galleta Mini Vino 35 g Costa,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Vinos,Media
2026-06-01T22:39:45,scraper_lider,Jugo Naranja 1.5 Litros 1500 ml Guallarauco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Jugo Mango 1.5 Litros 1500 ml Guallarauco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Jugo Manzana Caja 1 L Bless,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Jugo Element Bless Damasco Manzana Caja,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida De Té Blanco Arándano 100% Natural 650 ml Arizona,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Papaya Pack Lata,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Jugo Naranja Mango 1.5 Litros 1500 ml Guallarauco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Naranja Pack Lata 6 Un Fanta,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Papaya Botella,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Nectar Tetra Pack Durazno 0.2 L Watts,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,"Jugo Naranja Exprimido Caja 1,5 L Watts",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Papaya Original Botella,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Jugo En Polvo Sabor Huesillo Sobre 7 Livean,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Néctar Guallarauco Mango Maracuyá Botella,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,"Jugo De Naranja 1,3 L Lider",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Original Pack Lata 6 Un Limón Soda,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Jugo En Polvo Piña Sobre 20 g Sprim,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Jugo De Ciruela Botella 1 L Afe,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Energética Tropical Botella 720 ml Mr. Big,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:45,scraper_lider,Kombucha Arándano 500 ml Kombuchacha,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:45,scraper_lider,Bebida Coco Original Botella 1 L Amane,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Coco Sin Azúcar Botella 1 L Amane,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:45,scraper_lider,Bebida Piña Original Botella 3 L Kem,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Sabor Piña Botella 2500 ml Kem,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Original Botella 600 ml Pepsi,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Jugo En Polvo Sabor Naranja Sobre 20 g Sprim,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo En Polvo Sabor Mango Sobre 15 g Zuko,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo En Polvo Con Colágeno Granada Sobre 7 g Livean,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Colación Sabor Naranja Caja 200 cc Watts,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Néctar Frugo Frutilla,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Néctar Frugo Berries,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Néctar Caja Durazno 200 ml Del Valle,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo De Manzana 1 L Citric,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Original Botella 1,5 L Coca-Cola",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Light Pack Lata 6 Un Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Sin Azúcar Pack Lata 6 Un Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Frutal Zero Botella 600 ml Bilz,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Isotónica Frutas Tropicales Botella 500 ml Gatorade,Desayuno y Snacks,Snacks,mascota_fuera_de_mascotas,Mascotas,Alimento Gatos,Alta
2026-06-01T22:39:46,scraper_lider,Néctar Sabor Piña Caja 1 L Vivo,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Néctar Sabor Durazno Caja 1 L Vivo,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo En Polvo Con Colágeno Limón Menta Sobre 7 g Livean,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Agua Saborizada Frutos Rojos Botella 1.5 L Benedictino,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:46,scraper_lider,Néctar Sabor Naranja Caja 200 ml Del Valle,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Naranja Sin Pulpa Tretra Pak 960 ml Jumex,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Néctar Sabor Mango Lata 335 ml Jumex,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Néctar Durazno Frutas+vitamin Lata 340 ml Del Valle,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Naranja Original Botella 1,5 L Fanta",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Sin Azúcar Botella Retornable 3 L Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Sin Azúcar Botella Retornable 2 L Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Frutal Zero Botella 3 L Bilz,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Néctar Sabor Naranja Botella 1,5 L Livean",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Néctar Sabor Piña Botella 1,5 L Livean",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Natural Arándano 1 L Watts,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Mango Naranja 1 L Sofruco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Original Limonada Botella 475 cc Love Lemon,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Original Limonada Botella 2 L Love Lemon,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Isotonica Tropical 1,5 L Hydroshock",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Lata Fruit Punch 473 ml Score,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Original Lata 473 ml Monster,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Aloe Vera Durazno Botella 1 L Amane,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Aloe Vera Granada Botella 1 L Amane,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Aloe Vera Zero Botella 1 L Amane,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Jugo De Naranja 100% Exprimido 1,5 L Citric",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Original Botella 2,5 L Coca-Cola",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Original Botella 1,5 L Inca Kola",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Ginger Ale Original Botella 1,5 L Schweppes",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Ginger Ale Original Botella 3 L Canada Dry,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Sabor Cola Botella Retornable 2,5 L Pepsi",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Agua Mineral Sin Gas Botella 1 L Cachantun,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:46,scraper_lider,"Néctar De Naranja Botella 1,5 L Watts",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Néctar De Durazno Botella 1,5 L Watts",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Natural Fresco Piña 1 L Watts,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Agua Saborizada Pera Sin Gas Botella 1,5 L Benedictino",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Limonada Menta Y Jengibre Botella 475 cc Love Lemon,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Jugo Prensado Zanahoria Betarraga 1 lt Bless,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Prensado Pepino Manzana 1000 ml Bless,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Mango Naranja Manzana 1000 ml Bless,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Kombucha Mix De Berries 355 ml Dr Kombú,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Ultra Sin Azúcar Lata 473 ml Monster,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Mango Loco Lata 473 ml Monster,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Aussie Lemonade Lata 473 ml Monster,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,Agua Saborizada Energy Cítrico Tropical Botella 500 ml Vitamin Water,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Limón Sin Azúcar Botella 1,5 L Sprite",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Sabor Limón Botella 2,5 L Limón Soda",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Agua Mineral Con Gas Botella 2,5 L Cachantun",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:46,scraper_lider,"Agua Mineral Sin Gas Botella 2,5 L Cachantun",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Ginger Ale Original Botella 600 ml Canada Dry,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Jugo En Polvo Sabor Mandarina Sobre 7 g Vivo,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Néctar Frambuesa Caja 1,6 L Watt's",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Jugo Natural Pomelo 1 L Sofruco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Light Limonada 475 Cc Botella 475 cc Love Lemon,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Jugo Refrigerado Manzana Jengibre Cúrcuma Orgánico Botella 1 Ama Time,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Kombucha Manzana Jengibre Lata 355 ml Dr Kombú,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Ultra Paradise Sin Azúcar Lata 473 ml Monster,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Té Helado Negro Sabor Limón Lata 650 ml Arizona,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Té Helado Negro Sabor Frambuesa Lata 650 ml Arizona,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Energética Energy Peachy Keen Botella 473 ml Monster,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Sin Azúcar Botella 1,5 L Inca Kola",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Ginger Ale Zero Botella 3 L Nordic Mist,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Bebida Original Botella 3 L Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,"Néctar Sabor Tutti Frutilla Botella 1,5 L Watts",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,Bebida Isotónica Frutas Tropicales Botella 1 L Gatorade,Desayuno y Snacks,Snacks,mascota_fuera_de_mascotas,Mascotas,Alimento Gatos,Alta
2026-06-01T22:39:46,scraper_lider,Bebida Isotónica Cool Blue Botella 1 L Gatorade,Desayuno y Snacks,Snacks,mascota_fuera_de_mascotas,Mascotas,Alimento Gatos,Alta
2026-06-01T22:39:46,scraper_lider,Néctar De Piña Light 0% Azúcar Añadida Botella 1500 cc Watts,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Bebida Zero Sabor Cola Botella Retornable 2,5 L Pepsi",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:46,scraper_lider,Néctar De Maracuyá 0% Azúcar Añadida Botella 1.5 L Watts,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Néctar Mango Maracuya Caja 1,6 L Watt's",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:46,scraper_lider,"Jugo Fresco Naranja 100% Caja 1,6 L Watt's",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:47,scraper_lider,"Néctar Piña Coco 1,6 L Watt's",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:47,scraper_lider,Agua Mineral Vital Sin Gas Botella,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Aguas,Media
2026-06-01T22:39:47,scraper_lider,"Bebida Isotónica Roja 1,1 L Powerade",Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:47,scraper_lider,Jugo Natural Naranja 1 L Fundo Sofruco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:47,scraper_lider,Jugo Natural Mandarina 1 L Fundo Sofruco,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:47,scraper_lider,Jugo Refrigerado Manzana Mango Zanahoria Betarraga Orgánico Botella 1 Ama Time,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Jugos,Media
2026-06-01T22:39:47,scraper_lider,Bebida Energética Sin Azúcar Pack 4 Latas 250 ml Red Bull,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas Energeticas,Media
2026-06-01T22:39:47,scraper_lider,Bebida Isotónica Lata Boost De Hidratación 4 Un Extra Life,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:47,scraper_lider,Bebida Sin Azúcar Botella 3 L Coca-Cola,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:47,scraper_lider,Bebida Naranja Original Botella 3 L Crush,Desayuno y Snacks,Snacks,bebida_fuera_de_bebidas,Bebidas,Bebidas,Media
2026-06-01T22:39:47,scraper_lider,Bebida Isotónica Frutas Tropicales Botella 750 ml Gatorade,Desayuno y Snacks,Snacks,mascota_fuera_de_mascotas,Mascotas,Alimento Gatos,Alta
